client_id	path	sentence	up_votes	down_votes	age	gender	accents	locale	segment
032641d3998b3c5f504d1a0bec728c49a77dc47f48c70be6a6fc33ff694e5e44db1ce57ed125f8a0d5d8bcc5146620c3687421ce4e1e80f223a620d7fdf6635a	common_voice_ky_26114491.mp3	Бул башынан эле керек эмес болчу.	2	0				ky	
032641d3998b3c5f504d1a0bec728c49a77dc47f48c70be6a6fc33ff694e5e44db1ce57ed125f8a0d5d8bcc5146620c3687421ce4e1e80f223a620d7fdf6635a	common_voice_ky_26114495.mp3	Буга карабастан иш козголду, — деди ал.	2	1				ky	
032641d3998b3c5f504d1a0bec728c49a77dc47f48c70be6a6fc33ff694e5e44db1ce57ed125f8a0d5d8bcc5146620c3687421ce4e1e80f223a620d7fdf6635a	common_voice_ky_26114497.mp3	Клооп редакциясы болгон иш чараны чагылдырууга аракет кылды.	2	0				ky	
032641d3998b3c5f504d1a0bec728c49a77dc47f48c70be6a6fc33ff694e5e44db1ce57ed125f8a0d5d8bcc5146620c3687421ce4e1e80f223a620d7fdf6635a	common_voice_ky_26114524.mp3	Бирок анын ырлары кылмыш ишинин козголушуна себеп болгон эмес.	2	0				ky	
032641d3998b3c5f504d1a0bec728c49a77dc47f48c70be6a6fc33ff694e5e44db1ce57ed125f8a0d5d8bcc5146620c3687421ce4e1e80f223a620d7fdf6635a	common_voice_ky_26114525.mp3	Ал кырдаалдан кабардар болгон.	2	0				ky	
032641d3998b3c5f504d1a0bec728c49a77dc47f48c70be6a6fc33ff694e5e44db1ce57ed125f8a0d5d8bcc5146620c3687421ce4e1e80f223a620d7fdf6635a	common_voice_ky_26114526.mp3	Ал абдан боорукер жана жөнөкөй адам болгон.	2	1				ky	
032641d3998b3c5f504d1a0bec728c49a77dc47f48c70be6a6fc33ff694e5e44db1ce57ed125f8a0d5d8bcc5146620c3687421ce4e1e80f223a620d7fdf6635a	common_voice_ky_26114541.mp3	Кунай мангасы менин алгачкы чоң долбоорум.	2	1				ky	
032641d3998b3c5f504d1a0bec728c49a77dc47f48c70be6a6fc33ff694e5e44db1ce57ed125f8a0d5d8bcc5146620c3687421ce4e1e80f223a620d7fdf6635a	common_voice_ky_26114542.mp3	Бул айрым бир кыйынчылыктарга алып келет.	2	0				ky	
032641d3998b3c5f504d1a0bec728c49a77dc47f48c70be6a6fc33ff694e5e44db1ce57ed125f8a0d5d8bcc5146620c3687421ce4e1e80f223a620d7fdf6635a	common_voice_ky_26114556.mp3	Анда жергиликтүү бийлик авто жолдо жаткан полиция орноткон.	2	1				ky	
032641d3998b3c5f504d1a0bec728c49a77dc47f48c70be6a6fc33ff694e5e44db1ce57ed125f8a0d5d8bcc5146620c3687421ce4e1e80f223a620d7fdf6635a	common_voice_ky_26114646.mp3	Бирок чиркөөнүн өкүлдөрү прокуратуранын чечимине нааразы.	2	0				ky	
032641d3998b3c5f504d1a0bec728c49a77dc47f48c70be6a6fc33ff694e5e44db1ce57ed125f8a0d5d8bcc5146620c3687421ce4e1e80f223a620d7fdf6635a	common_voice_ky_26114647.mp3	Бейтапканага баргандан кийин эле эсин жогото баштады.	2	1				ky	
032641d3998b3c5f504d1a0bec728c49a77dc47f48c70be6a6fc33ff694e5e44db1ce57ed125f8a0d5d8bcc5146620c3687421ce4e1e80f223a620d7fdf6635a	common_voice_ky_26114651.mp3	Окуу жайынын имараты үч корпустан турат.	2	0				ky	
032641d3998b3c5f504d1a0bec728c49a77dc47f48c70be6a6fc33ff694e5e44db1ce57ed125f8a0d5d8bcc5146620c3687421ce4e1e80f223a620d7fdf6635a	common_voice_ky_26114653.mp3	Артыкбаев ал учурда энергетика министри болгон.	2	0				ky	
032641d3998b3c5f504d1a0bec728c49a77dc47f48c70be6a6fc33ff694e5e44db1ce57ed125f8a0d5d8bcc5146620c3687421ce4e1e80f223a620d7fdf6635a	common_voice_ky_26115108.mp3	Бул турнир эмне үчүн керек?	2	0				ky	
032641d3998b3c5f504d1a0bec728c49a77dc47f48c70be6a6fc33ff694e5e44db1ce57ed125f8a0d5d8bcc5146620c3687421ce4e1e80f223a620d7fdf6635a	common_voice_ky_26115109.mp3	Бирок ал унаадан чыгып, канжалаган бойдон качып кете алган.	3	0				ky	
032641d3998b3c5f504d1a0bec728c49a77dc47f48c70be6a6fc33ff694e5e44db1ce57ed125f8a0d5d8bcc5146620c3687421ce4e1e80f223a620d7fdf6635a	common_voice_ky_26115110.mp3	Үч айга батир беришти.	2	0				ky	
032641d3998b3c5f504d1a0bec728c49a77dc47f48c70be6a6fc33ff694e5e44db1ce57ed125f8a0d5d8bcc5146620c3687421ce4e1e80f223a620d7fdf6635a	common_voice_ky_26115117.mp3	Аларга каршы Бейбаштык беренеси боюнча кылмыш иши козголду.	2	0				ky	
032641d3998b3c5f504d1a0bec728c49a77dc47f48c70be6a6fc33ff694e5e44db1ce57ed125f8a0d5d8bcc5146620c3687421ce4e1e80f223a620d7fdf6635a	common_voice_ky_26115170.mp3	Алар салтын сактап калган менен, тилин дээрлик унутуп калышкан.	2	0				ky	
032641d3998b3c5f504d1a0bec728c49a77dc47f48c70be6a6fc33ff694e5e44db1ce57ed125f8a0d5d8bcc5146620c3687421ce4e1e80f223a620d7fdf6635a	common_voice_ky_26115173.mp3	Ошентип баланын келечегин жок кылып жатышат.	2	0				ky	
032641d3998b3c5f504d1a0bec728c49a77dc47f48c70be6a6fc33ff694e5e44db1ce57ed125f8a0d5d8bcc5146620c3687421ce4e1e80f223a620d7fdf6635a	common_voice_ky_26115174.mp3	Ага катуу сүлгү оролгон, ал быдыралуу, чапканда тытып кетет.	2	0				ky	
032641d3998b3c5f504d1a0bec728c49a77dc47f48c70be6a6fc33ff694e5e44db1ce57ed125f8a0d5d8bcc5146620c3687421ce4e1e80f223a620d7fdf6635a	common_voice_ky_26115195.mp3	Бак Африкада деле бак да.	2	1				ky	
032641d3998b3c5f504d1a0bec728c49a77dc47f48c70be6a6fc33ff694e5e44db1ce57ed125f8a0d5d8bcc5146620c3687421ce4e1e80f223a620d7fdf6635a	common_voice_ky_26115203.mp3	Экинчи курсат окуп жүргөндө өзүмдүн чакан бизнесимди ачкам.	2	0				ky	
032641d3998b3c5f504d1a0bec728c49a77dc47f48c70be6a6fc33ff694e5e44db1ce57ed125f8a0d5d8bcc5146620c3687421ce4e1e80f223a620d7fdf6635a	common_voice_ky_26123470.mp3	Долбоордо жашыл курулуш өнүгө турган жаңы аймактар бөлүнгөн.	2	0				ky	
032641d3998b3c5f504d1a0bec728c49a77dc47f48c70be6a6fc33ff694e5e44db1ce57ed125f8a0d5d8bcc5146620c3687421ce4e1e80f223a620d7fdf6635a	common_voice_ky_26123489.mp3	Машина кандайдыр тегиз эмес жерди көрсө, баарын картада белгилейт.	2	0				ky	
032641d3998b3c5f504d1a0bec728c49a77dc47f48c70be6a6fc33ff694e5e44db1ce57ed125f8a0d5d8bcc5146620c3687421ce4e1e80f223a620d7fdf6635a	common_voice_ky_26123490.mp3	Компания мотор майларын алып келүү менен алектенет.	2	0				ky	
032641d3998b3c5f504d1a0bec728c49a77dc47f48c70be6a6fc33ff694e5e44db1ce57ed125f8a0d5d8bcc5146620c3687421ce4e1e80f223a620d7fdf6635a	common_voice_ky_26123492.mp3	Чынында казак тилинде бул символдор болбошу ыктымал.	2	0				ky	
032641d3998b3c5f504d1a0bec728c49a77dc47f48c70be6a6fc33ff694e5e44db1ce57ed125f8a0d5d8bcc5146620c3687421ce4e1e80f223a620d7fdf6635a	common_voice_ky_26123513.mp3	Болгондо да мюзикл — кинематограф жанрынын эң күлкүлүүсү.	2	1				ky	
032641d3998b3c5f504d1a0bec728c49a77dc47f48c70be6a6fc33ff694e5e44db1ce57ed125f8a0d5d8bcc5146620c3687421ce4e1e80f223a620d7fdf6635a	common_voice_ky_26136750.mp3	Анын айтымында, күч түзүмдөрү коррупцияга өздөрү малынып калышкан.	2	0				ky	
032641d3998b3c5f504d1a0bec728c49a77dc47f48c70be6a6fc33ff694e5e44db1ce57ed125f8a0d5d8bcc5146620c3687421ce4e1e80f223a620d7fdf6635a	common_voice_ky_26136755.mp3	Анткени жөө чыйыр тарайып кеткен.	2	1				ky	
032641d3998b3c5f504d1a0bec728c49a77dc47f48c70be6a6fc33ff694e5e44db1ce57ed125f8a0d5d8bcc5146620c3687421ce4e1e80f223a620d7fdf6635a	common_voice_ky_26136759.mp3	Беттештирүүнүн жагдайлары айтылган жок.	2	1				ky	
032641d3998b3c5f504d1a0bec728c49a77dc47f48c70be6a6fc33ff694e5e44db1ce57ed125f8a0d5d8bcc5146620c3687421ce4e1e80f223a620d7fdf6635a	common_voice_ky_26136811.mp3	Үйү жокторго таза кийим жана ысык ванна берилет.	2	1				ky	
032641d3998b3c5f504d1a0bec728c49a77dc47f48c70be6a6fc33ff694e5e44db1ce57ed125f8a0d5d8bcc5146620c3687421ce4e1e80f223a620d7fdf6635a	common_voice_ky_26136812.mp3	Азыр айылда түрк тили гана үйрөтүлөт.	2	0				ky	
032641d3998b3c5f504d1a0bec728c49a77dc47f48c70be6a6fc33ff694e5e44db1ce57ed125f8a0d5d8bcc5146620c3687421ce4e1e80f223a620d7fdf6635a	common_voice_ky_26136815.mp3	Жооп иретинде анчейин түшүнүксүз жана негизсиз түшүндүрмө алдым.	2	1				ky	
032641d3998b3c5f504d1a0bec728c49a77dc47f48c70be6a6fc33ff694e5e44db1ce57ed125f8a0d5d8bcc5146620c3687421ce4e1e80f223a620d7fdf6635a	common_voice_ky_26136895.mp3	Биздин өкмөт эмнени ойлоп жатат?	2	0				ky	
032641d3998b3c5f504d1a0bec728c49a77dc47f48c70be6a6fc33ff694e5e44db1ce57ed125f8a0d5d8bcc5146620c3687421ce4e1e80f223a620d7fdf6635a	common_voice_ky_26137011.mp3	Тилекке каршы, коюлган талаптар ошол бойдон калган, — деди ал.	2	1				ky	
032641d3998b3c5f504d1a0bec728c49a77dc47f48c70be6a6fc33ff694e5e44db1ce57ed125f8a0d5d8bcc5146620c3687421ce4e1e80f223a620d7fdf6635a	common_voice_ky_26137015.mp3	Аларды башкалар асырап алып, камкордук көрүүсүнө каршы болгон.	2	0				ky	
032641d3998b3c5f504d1a0bec728c49a77dc47f48c70be6a6fc33ff694e5e44db1ce57ed125f8a0d5d8bcc5146620c3687421ce4e1e80f223a620d7fdf6635a	common_voice_ky_26137016.mp3	Силер жалгыз эмессиӊер, артыӊарда бүт Кыргызстан эли турат.	2	1				ky	
032641d3998b3c5f504d1a0bec728c49a77dc47f48c70be6a6fc33ff694e5e44db1ce57ed125f8a0d5d8bcc5146620c3687421ce4e1e80f223a620d7fdf6635a	common_voice_ky_26137073.mp3	Учактан секирейин деп турганда горизонтту карасаңар жакшы.	2	1				ky	
032641d3998b3c5f504d1a0bec728c49a77dc47f48c70be6a6fc33ff694e5e44db1ce57ed125f8a0d5d8bcc5146620c3687421ce4e1e80f223a620d7fdf6635a	common_voice_ky_26137075.mp3	Анын артында он беш жылдык эркектин жумушун аткаруу тажрыйбасы бар.	2	1				ky	
032641d3998b3c5f504d1a0bec728c49a77dc47f48c70be6a6fc33ff694e5e44db1ce57ed125f8a0d5d8bcc5146620c3687421ce4e1e80f223a620d7fdf6635a	common_voice_ky_26137129.mp3	Акаевдин атынан коомчулукка билдирүү да жасап турган.	2	1				ky	
032641d3998b3c5f504d1a0bec728c49a77dc47f48c70be6a6fc33ff694e5e44db1ce57ed125f8a0d5d8bcc5146620c3687421ce4e1e80f223a620d7fdf6635a	common_voice_ky_26137133.mp3	Жол киренин баасы азырынча белгисиз.	2	0				ky	
032641d3998b3c5f504d1a0bec728c49a77dc47f48c70be6a6fc33ff694e5e44db1ce57ed125f8a0d5d8bcc5146620c3687421ce4e1e80f223a620d7fdf6635a	common_voice_ky_26137198.mp3	Бул окуучунун өздүк делосуна тиркелет.	2	0				ky	
032641d3998b3c5f504d1a0bec728c49a77dc47f48c70be6a6fc33ff694e5e44db1ce57ed125f8a0d5d8bcc5146620c3687421ce4e1e80f223a620d7fdf6635a	common_voice_ky_26137309.mp3	Ал бул аймактарды коргоо тартибинин долбоорун иштеп чыгышы керек.	2	0				ky	
032641d3998b3c5f504d1a0bec728c49a77dc47f48c70be6a6fc33ff694e5e44db1ce57ed125f8a0d5d8bcc5146620c3687421ce4e1e80f223a620d7fdf6635a	common_voice_ky_26137310.mp3	Аны жаап коюшкан, эртеси өлүп жаткан болот.	2	1				ky	
032641d3998b3c5f504d1a0bec728c49a77dc47f48c70be6a6fc33ff694e5e44db1ce57ed125f8a0d5d8bcc5146620c3687421ce4e1e80f223a620d7fdf6635a	common_voice_ky_26265233.mp3	Андан кийин мен ал аял кийимчен эркек адам экенин түшүндүм.	2	0				ky	
032641d3998b3c5f504d1a0bec728c49a77dc47f48c70be6a6fc33ff694e5e44db1ce57ed125f8a0d5d8bcc5146620c3687421ce4e1e80f223a620d7fdf6635a	common_voice_ky_26265234.mp3	Ал Аскаровдун кыйкырганын кантип дааналап уга алды болду экен?	2	0				ky	
032641d3998b3c5f504d1a0bec728c49a77dc47f48c70be6a6fc33ff694e5e44db1ce57ed125f8a0d5d8bcc5146620c3687421ce4e1e80f223a620d7fdf6635a	common_voice_ky_26265235.mp3	Мен, чын айтайын, бул оюн тууралуу эч нерсе билбейт экенмин.	2	0				ky	
032641d3998b3c5f504d1a0bec728c49a77dc47f48c70be6a6fc33ff694e5e44db1ce57ed125f8a0d5d8bcc5146620c3687421ce4e1e80f223a620d7fdf6635a	common_voice_ky_26265237.mp3	Жекече сыйлыктарга насаатчылар да ээ болушту.	2	0				ky	
032641d3998b3c5f504d1a0bec728c49a77dc47f48c70be6a6fc33ff694e5e44db1ce57ed125f8a0d5d8bcc5146620c3687421ce4e1e80f223a620d7fdf6635a	common_voice_ky_26265263.mp3	Персоналдын айтымында анын үч айлык өмүрү калды.	2	0				ky	
032641d3998b3c5f504d1a0bec728c49a77dc47f48c70be6a6fc33ff694e5e44db1ce57ed125f8a0d5d8bcc5146620c3687421ce4e1e80f223a620d7fdf6635a	common_voice_ky_26265282.mp3	Жеңил унаадагы төрт адам жеринде мерт кеткен.	2	0				ky	
032641d3998b3c5f504d1a0bec728c49a77dc47f48c70be6a6fc33ff694e5e44db1ce57ed125f8a0d5d8bcc5146620c3687421ce4e1e80f223a620d7fdf6635a	common_voice_ky_26265285.mp3	Бирок ал бөлүм үчүн тасмалар абдан катаал тандоодон өтүшөт.	2	0				ky	
032641d3998b3c5f504d1a0bec728c49a77dc47f48c70be6a6fc33ff694e5e44db1ce57ed125f8a0d5d8bcc5146620c3687421ce4e1e80f223a620d7fdf6635a	common_voice_ky_26265286.mp3	Мындай мамлекетте канча курал болгонун элестете аласыңарбы?	2	0				ky	
032641d3998b3c5f504d1a0bec728c49a77dc47f48c70be6a6fc33ff694e5e44db1ce57ed125f8a0d5d8bcc5146620c3687421ce4e1e80f223a620d7fdf6635a	common_voice_ky_26265306.mp3	Биз азырынча эч нерсе билбейбиз, божомолубуз да жок.	2	0				ky	
032641d3998b3c5f504d1a0bec728c49a77dc47f48c70be6a6fc33ff694e5e44db1ce57ed125f8a0d5d8bcc5146620c3687421ce4e1e80f223a620d7fdf6635a	common_voice_ky_26265307.mp3	Бирок кийин Жолдошуң барбы?	2	1				ky	
032641d3998b3c5f504d1a0bec728c49a77dc47f48c70be6a6fc33ff694e5e44db1ce57ed125f8a0d5d8bcc5146620c3687421ce4e1e80f223a620d7fdf6635a	common_voice_ky_26265330.mp3	Болжолдуу маалыматтар боюнча, алардын саны миңден ашык.	2	0				ky	
032641d3998b3c5f504d1a0bec728c49a77dc47f48c70be6a6fc33ff694e5e44db1ce57ed125f8a0d5d8bcc5146620c3687421ce4e1e80f223a620d7fdf6635a	common_voice_ky_26265358.mp3	Кайтып келгенден кийин айылдар да мага шаардай көрүнүп калды.	2	0				ky	
032641d3998b3c5f504d1a0bec728c49a77dc47f48c70be6a6fc33ff694e5e44db1ce57ed125f8a0d5d8bcc5146620c3687421ce4e1e80f223a620d7fdf6635a	common_voice_ky_26265359.mp3	Мен өз күчүмө ишенем.	2	0				ky	
032641d3998b3c5f504d1a0bec728c49a77dc47f48c70be6a6fc33ff694e5e44db1ce57ed125f8a0d5d8bcc5146620c3687421ce4e1e80f223a620d7fdf6635a	common_voice_ky_26265790.mp3	Небересин жакшы көргөн байбиче ал үчүн акча топтоп жүрөт.	2	0				ky	
032641d3998b3c5f504d1a0bec728c49a77dc47f48c70be6a6fc33ff694e5e44db1ce57ed125f8a0d5d8bcc5146620c3687421ce4e1e80f223a620d7fdf6635a	common_voice_ky_26265793.mp3	Орусия — биздин стратегиялык өнөктөш.	2	0				ky	
32837f99690aa7d39e8bfc06a23f219da017924a0c565fcbaef2e04bf7c047312bfcb12b61bb6143f92d79ebc6641d1118cadf1e1e1e1bdac86d5a878a15f438	common_voice_ky_26101958.mp3	Аялзат берүүсүнүн бул жолку чыгарылышы ушул темага арналат.	2	1	twenties	male		ky	
32837f99690aa7d39e8bfc06a23f219da017924a0c565fcbaef2e04bf7c047312bfcb12b61bb6143f92d79ebc6641d1118cadf1e1e1e1bdac86d5a878a15f438	common_voice_ky_26101962.mp3	Бирок ишкердин айтымында саясатчы өз убадасын аткарбай койгон.	2	1	twenties	male		ky	
32837f99690aa7d39e8bfc06a23f219da017924a0c565fcbaef2e04bf7c047312bfcb12b61bb6143f92d79ebc6641d1118cadf1e1e1e1bdac86d5a878a15f438	common_voice_ky_26101963.mp3	Мен өз позициямды бир канча жолу билдиргем жана аны өзгөртпөйм.	2	1	twenties	male		ky	
32837f99690aa7d39e8bfc06a23f219da017924a0c565fcbaef2e04bf7c047312bfcb12b61bb6143f92d79ebc6641d1118cadf1e1e1e1bdac86d5a878a15f438	common_voice_ky_26101965.mp3	Натыйжада стадиондун сахнасында КСДПнын талапкери калган.	2	1	twenties	male		ky	
32837f99690aa7d39e8bfc06a23f219da017924a0c565fcbaef2e04bf7c047312bfcb12b61bb6143f92d79ebc6641d1118cadf1e1e1e1bdac86d5a878a15f438	common_voice_ky_26101967.mp3	Аким өзүн жакшы алып жүрбөй, ал эмес агрессивдүү болду.	2	1	twenties	male		ky	
32837f99690aa7d39e8bfc06a23f219da017924a0c565fcbaef2e04bf7c047312bfcb12b61bb6143f92d79ebc6641d1118cadf1e1e1e1bdac86d5a878a15f438	common_voice_ky_26101980.mp3	Авазов камалды, — деп айтылат партиянын билдирүүсүндө.	2	1	twenties	male		ky	
32837f99690aa7d39e8bfc06a23f219da017924a0c565fcbaef2e04bf7c047312bfcb12b61bb6143f92d79ebc6641d1118cadf1e1e1e1bdac86d5a878a15f438	common_voice_ky_26101981.mp3	Масалиев Атамбаев тапшырма берген деп жатат.	2	1	twenties	male		ky	
32837f99690aa7d39e8bfc06a23f219da017924a0c565fcbaef2e04bf7c047312bfcb12b61bb6143f92d79ebc6641d1118cadf1e1e1e1bdac86d5a878a15f438	common_voice_ky_26101982.mp3	Ошондуктан ал өзүн ушундай көрсөтүп жатат, — деген анда Шевченко.	2	1	twenties	male		ky	
32837f99690aa7d39e8bfc06a23f219da017924a0c565fcbaef2e04bf7c047312bfcb12b61bb6143f92d79ebc6641d1118cadf1e1e1e1bdac86d5a878a15f438	common_voice_ky_26101992.mp3	Инилериңди карап кой десең сөзсүз карайт.	2	1	twenties	male		ky	
32837f99690aa7d39e8bfc06a23f219da017924a0c565fcbaef2e04bf7c047312bfcb12b61bb6143f92d79ebc6641d1118cadf1e1e1e1bdac86d5a878a15f438	common_voice_ky_26101994.mp3	Биз грант албайбыз, эч нерсе албайбыз.	2	1	twenties	male		ky	
32837f99690aa7d39e8bfc06a23f219da017924a0c565fcbaef2e04bf7c047312bfcb12b61bb6143f92d79ebc6641d1118cadf1e1e1e1bdac86d5a878a15f438	common_voice_ky_26102006.mp3	Зордуктоо аракети болгон жерде күбөлөр болгон эмес.	2	1	twenties	male		ky	
32837f99690aa7d39e8bfc06a23f219da017924a0c565fcbaef2e04bf7c047312bfcb12b61bb6143f92d79ebc6641d1118cadf1e1e1e1bdac86d5a878a15f438	common_voice_ky_26102023.mp3	Окуянын чоо жайы азырынча белгисиз.	2	1	twenties	male		ky	
32837f99690aa7d39e8bfc06a23f219da017924a0c565fcbaef2e04bf7c047312bfcb12b61bb6143f92d79ebc6641d1118cadf1e1e1e1bdac86d5a878a15f438	common_voice_ky_26102024.mp3	Кылмыш иши айыл чарба жерлерин мыйзамсыз сатуу үчүн козголгон	3	2	twenties	male		ky	
32837f99690aa7d39e8bfc06a23f219da017924a0c565fcbaef2e04bf7c047312bfcb12b61bb6143f92d79ebc6641d1118cadf1e1e1e1bdac86d5a878a15f438	common_voice_ky_26102035.mp3	Ал мага биринчи тийди.	2	1	twenties	male		ky	
32837f99690aa7d39e8bfc06a23f219da017924a0c565fcbaef2e04bf7c047312bfcb12b61bb6143f92d79ebc6641d1118cadf1e1e1e1bdac86d5a878a15f438	common_voice_ky_26102036.mp3	Ибраимовдун келбей калган себеби азырынча белгисиз.	2	1	twenties	male		ky	
32837f99690aa7d39e8bfc06a23f219da017924a0c565fcbaef2e04bf7c047312bfcb12b61bb6143f92d79ebc6641d1118cadf1e1e1e1bdac86d5a878a15f438	common_voice_ky_26102047.mp3	Жаш кыз Кыргызстанда ал эми жаш жигит Казакстанда жашайт.	2	1	twenties	male		ky	
32837f99690aa7d39e8bfc06a23f219da017924a0c565fcbaef2e04bf7c047312bfcb12b61bb6143f92d79ebc6641d1118cadf1e1e1e1bdac86d5a878a15f438	common_voice_ky_26102048.mp3	Азыр оппозициячы УКМКнын ТИЗОсунда отурат.	2	1	twenties	male		ky	
32837f99690aa7d39e8bfc06a23f219da017924a0c565fcbaef2e04bf7c047312bfcb12b61bb6143f92d79ebc6641d1118cadf1e1e1e1bdac86d5a878a15f438	common_voice_ky_26102055.mp3	Бирок кызыгып алсаң таштоо кыйын экен.	2	1	twenties	male		ky	
32837f99690aa7d39e8bfc06a23f219da017924a0c565fcbaef2e04bf7c047312bfcb12b61bb6143f92d79ebc6641d1118cadf1e1e1e1bdac86d5a878a15f438	common_voice_ky_26102058.mp3	Жаш кезинде ал көп жыл бою шахтёр болуп иштеген.	2	1	twenties	male		ky	
32837f99690aa7d39e8bfc06a23f219da017924a0c565fcbaef2e04bf7c047312bfcb12b61bb6143f92d79ebc6641d1118cadf1e1e1e1bdac86d5a878a15f438	common_voice_ky_26102061.mp3	Кудай буйруса, сентябрга чейин.	2	1	twenties	male		ky	
32837f99690aa7d39e8bfc06a23f219da017924a0c565fcbaef2e04bf7c047312bfcb12b61bb6143f92d79ebc6641d1118cadf1e1e1e1bdac86d5a878a15f438	common_voice_ky_26102065.mp3	Ал эми Текебаев өзүнө каршы ишти саясий мүнөздүү деп эсептейт.	2	1	twenties	male		ky	
32837f99690aa7d39e8bfc06a23f219da017924a0c565fcbaef2e04bf7c047312bfcb12b61bb6143f92d79ebc6641d1118cadf1e1e1e1bdac86d5a878a15f438	common_voice_ky_26102067.mp3	Алардан башка эч ким жоопкерчилик ала албайт, — деп белгиледи ал.	2	1	twenties	male		ky	
32837f99690aa7d39e8bfc06a23f219da017924a0c565fcbaef2e04bf7c047312bfcb12b61bb6143f92d79ebc6641d1118cadf1e1e1e1bdac86d5a878a15f438	common_voice_ky_26102079.mp3	Мендейлер коомдук түйүндөрдө көп.	2	1	twenties	male		ky	
32837f99690aa7d39e8bfc06a23f219da017924a0c565fcbaef2e04bf7c047312bfcb12b61bb6143f92d79ebc6641d1118cadf1e1e1e1bdac86d5a878a15f438	common_voice_ky_26102089.mp3	Ал окуядан кийин РИИБ тиешелүү чаралардын бардыгын көрдү.	2	1	twenties	male		ky	
32837f99690aa7d39e8bfc06a23f219da017924a0c565fcbaef2e04bf7c047312bfcb12b61bb6143f92d79ebc6641d1118cadf1e1e1e1bdac86d5a878a15f438	common_voice_ky_26102091.mp3	Ал жерде мажоритардык система.	2	1	twenties	male		ky	
32837f99690aa7d39e8bfc06a23f219da017924a0c565fcbaef2e04bf7c047312bfcb12b61bb6143f92d79ebc6641d1118cadf1e1e1e1bdac86d5a878a15f438	common_voice_ky_26102094.mp3	Менин эч бир күнөөм жок.	2	0	twenties	male		ky	
32837f99690aa7d39e8bfc06a23f219da017924a0c565fcbaef2e04bf7c047312bfcb12b61bb6143f92d79ebc6641d1118cadf1e1e1e1bdac86d5a878a15f438	common_voice_ky_26102102.mp3	сомго кеңсе техникасын жеткирүү.	2	1	twenties	male		ky	
32837f99690aa7d39e8bfc06a23f219da017924a0c565fcbaef2e04bf7c047312bfcb12b61bb6143f92d79ebc6641d1118cadf1e1e1e1bdac86d5a878a15f438	common_voice_ky_26102105.mp3	Азыр алар депутаттардан талап кылып жатканы туура эмес.	2	1	twenties	male		ky	
